Date-Time,AIT,Dighi,Vishrantwadi,Dhanori,Lohegaon,Airport,Yerwada,Hyatt Pune,PVR Koregaon,Vimaan Nagar,Rajiv Gandhi Nagar,Deccan College,Bund Garden,RTO Pune,Pune Station
2018-03-09 16:00:00,1037,848,512,299,580,766,480,217,83,1284,1554,1532,1661,1342,1218
2018-03-09 17:00:00,1036,805,551,296,589,778,521,203,18,1373,1595,1599,1587,1336,1300
2018-03-09 18:00:00,1076,843,538,234,539,755,600,385,88,1365,1433,1522,1676,1386,1275
2018-03-09 19:00:00,1044,848,509,239,540,822,533,284,69,1248,1562,1578,1577,1348,1248
2018-03-09 20:00:00,1024,828,548,277,533,750,570,256,48,1254,1407,1508,1797,1312,1278
2018-03-09 21:00:00,1060,878,566,243,570,783,604,285,29,1355,1560,1546,1525,1305,1301
2018-03-09 22:00:00,1068,873,544,221,528,788,584,363,77,1202,1453,1546,1743,1357,1242
2018-03-09 23:00:00,1053,868,531,213,566,789,630,399,7,1400,1501,1557,1516,1382,1223
2018-03-10 00:00:00,1044,818,576,268,536,802,548,359,13,1234,1511,1500,1597,1314,1228
2018-03-10 01:00:00,1082,892,500,244,595,837,537,205,57,1239,1456,1548,1689,1342,1269
2018-03-10 02:00:00,1033,875,551,236,520,753,490,212,24,1316,1518,1591,1670,1382,1293
2018-03-10 03:00:00,1082,849,558,292,546,813,510,250,99,1322,1584,1601,1625,1346,1238
2018-03-10 04:00:00,1050,830,578,245,549,841,561,347,14,1306,1470,1512,1780,1313,1245
2018-03-10 05:00:00,1097,858,529,289,567,754,501,381,95,1393,1523,1555,1707,1392,1277
2018-03-10 06:00:00,1051,859,589,274,509,799,551,211,5,1329,1421,1599,1504,1324,1200
2018-03-10 07:00:00,1072,871,587,268,556,778,628,291,68,1354,1504,1541,1593,1392,1277
2018-03-10 08:00:00,1040,848,542,246,523,750,632,395,95,1282,1554,1522,1570,1332,1203
2018-03-10 09:00:00,1093,831,573,263,569,802,506,323,3,1364,1563,1561,1704,1377,1264
2018-03-10 10:00:00,1034,805,504,301,551,802,640,237,42,1287,1423,1590,1581,1335,1299
2018-03-10 11:00:00,1038,837,584,266,590,759,571,362,19,1219,1486,1505,1694,1393,1227
2018-03-10 12:00:00,1090,841,572,282,589,847,479,242,58,1391,1467,1501,1718,1397,1291
2018-03-10 13:00:00,1015,848,570,263,580,840,556,236,82,1303,1504,1510,1603,1318,1237
2018-03-10 14:00:00,1007,871,507,264,581,826,546,358,43,1368,1595,1520,1730,1322,1283
2018-03-10 15:00:00,1064,823,504,251,507,786,467,314,58,1357,1511,1529,1755,1349,1293
2018-03-10 16:00:00,1024,812,581,213,524,818,524,391,44,1211,1421,1566,1677,1324,1237
2018-03-10 17:00:00,1098,867,576,227,547,838,612,303,90,1222,1463,1534,1535,1337,1200
2018-03-10 18:00:00,1031,877,556,250,592,795,554,307,28,1278,1455,1532,1657,1383,1239
2018-03-10 19:00:00,1034,818,535,229,515,781,500,291,96,1238,1563,1504,1548,1366,1220
2018-03-10 20:00:00,1019,873,500,235,555,842,527,364,23,1236,1408,1530,1557,1385,1256
2018-03-10 21:00:00,1014,855,530,238,594,753,578,372,54,1346,1437,1586,1515,1348,1277
2018-03-10 22:00:00,1085,897,513,290,508,777,551,265,73,1335,1448,1520,1627,1350,1207
2018-03-10 23:00:00,1050,854,511,248,551,809,524,355,20,1257,1587,1545,1645,1316,1259
2018-03-11 00:00:00,1033,831,586,298,517,848,563,351,55,1245,1576,1526,1759,1334,1234
2018-03-11 01:00:00,1039,890,550,252,565,822,522,333,26,1309,1463,1563,1683,1301,1217
2018-03-11 02:00:00,1090,872,590,210,569,784,461,387,79,1223,1560,1553,1506,1341,1254
2018-03-11 03:00:00,1032,860,522,260,548,844,456,295,90,1375,1527,1581,1530,1343,1240
2018-03-11 04:00:00,1089,844,530,292,511,822,522,290,43,1201,1504,1505,1780,1325,1200
2018-03-11 05:00:00,1041,874,523,259,543,824,565,258,72,1300,1439,1539,1754,1386,1277
2018-03-11 06:00:00,1080,826,503,235,596,836,584,357,38,1210,1509,1562,1694,1377,1232
2018-03-11 07:00:00,1031,820,516,225,599,842,563,367,83,1233,1590,1503,1610,1330,1275
2018-03-11 08:00:00,1033,800,590,278,584,806,602,214,40,1391,1477,1509,1635,1373,1261
2018-03-11 09:00:00,1055,812,538,220,547,761,602,345,60,1265,1520,1567,1545,1358,1250
2018-03-11 10:00:00,1057,876,581,286,588,809,642,240,89,1209,1547,1512,1691,1334,1293
2018-03-11 11:00:00,1047,856,555,223,543,802,559,395,90,1260,1520,1536,1769,1336,1287
2018-03-11 12:00:00,1052,822,542,232,570,782,604,398,63,1322,1542,1585,1645,1322,1299
2018-03-11 13:00:00,1099,892,572,233,580,765,611,219,87,1376,1412,1579,1516,1319,1276
2018-03-11 14:00:00,1076,881,537,284,524,792,508,388,31,1225,1560,1548,1793,1328,1214
2018-03-11 15:00:00,1096,867,578,252,519,760,623,252,53,1296,1438,1552,1665,1330,1212
2018-03-11 16:00:00,1004,843,581,207,589,802,514,204,101,1393,1572,1572,1637,1350,1210
2018-03-11 17:00:00,1087,845,599,255,504,793,627,231,48,1332,1562,1505,1641,1304,1217
2018-03-11 18:00:00,1036,879,555,218,526,800,600,243,65,1214,1433,1534,1778,1318,1237
2018-03-11 19:00:00,1005,854,502,251,567,753,650,360,30,1203,1567,1590,1638,1373,1251
2018-03-11 20:00:00,1050,816,572,277,520,763,471,308,38,1383,1584,1571,1699,1350,1212
2018-03-11 21:00:00,1049,889,577,234,528,838,579,228,11,1235,1473,1504,1774,1398,1242
2018-03-11 22:00:00,1006,807,553,208,505,784,464,307,28,1345,1476,1520,1750,1384,1278
2018-03-11 23:00:00,1004,851,568,247,561,815,578,201,23,1384,1454,1524,1547,1363,1246
2018-03-12 00:00:00,1046,845,586,258,534,838,564,281,18,1302,1437,1580,1638,1310,1262
2018-03-12 01:00:00,1063,829,598,298,536,766,508,262,64,1368,1587,1568,1663,1363,1257
2018-03-12 02:00:00,1050,872,562,263,550,806,462,235,68,1384,1584,1500,1520,1363,1298
2018-03-12 03:00:00,1084,872,506,225,534,765,539,300,52,1368,1587,1533,1613,1359,1272
2018-03-12 04:00:00,1035,885,580,253,561,829,605,277,8,1272,1558,1566,1530,1395,1242
2018-03-12 05:00:00,1017,810,567,284,538,796,491,343,28,1291,1447,1564,1736,1377,1218
2018-03-12 06:00:00,1027,839,507,287,503,797,635,328,66,1369,1552,1513,1605,1372,1260
2018-03-12 07:00:00,1057,840,576,229,523,849,589,397,46,1224,1444,1589,1741,1394,1213
2018-03-12 08:00:00,1045,890,512,200,538,769,513,238,77,1208,1558,1571,1670,1308,1225
2018-03-12 09:00:00,1064,865,503,244,541,821,473,263,49,1397,1416,1519,1554,1384,1204
2018-03-12 10:00:00,1087,821,562,230,541,838,587,383,37,1268,1419,1596,1624,1344,1208
2018-03-12 11:00:00,1050,851,591,300,506,798,647,309,81,1297,1400,1587,1619,1364,1201
2018-03-12 12:00:00,1097,872,592,281,515,816,471,266,33,1391,1554,1544,1712,1400,1277
2018-03-12 13:00:00,1094,851,589,263,561,825,508,223,95,1298,1472,1545,1543,1325,1204
2018-03-12 14:00:00,1036,886,522,280,573,782,472,290,55,1254,1504,1590,1733,1350,1269
2018-03-12 15:00:00,1012,829,504,214,586,754,475,301,25,1322,1551,1586,1627,1311,1298
2018-03-12 16:00:00,1024,889,522,286,530,798,580,320,18,1363,1415,1565,1749,1394,1231
2018-03-12 17:00:00,1001,857,578,228,575,769,553,227,32,1213,1522,1527,1501,1315,1229
2018-03-12 18:00:00,1050,876,516,293,539,817,646,290,74,1221,1549,1521,1622,1322,1225
2018-03-12 19:00:00,1080,854,571,266,556,789,544,306,92,1232,1495,1575,1666,1354,1259
2018-03-12 20:00:00,1069,841,512,230,539,800,583,248,20,1378,1455,1541,1631,1320,1233
2018-03-12 21:00:00,1069,843,592,241,520,827,500,252,79,1312,1570,1513,1682,1349,1276
2018-03-12 22:00:00,1072,800,532,279,556,834,533,219,2,1315,1498,1585,1636,1369,1283
2018-03-12 23:00:00,1011,817,538,258,544,777,577,317,55,1376,1582,1524,1739,1357,1270
2018-03-13 00:00:00,1066,891,591,253,534,796,450,221,78,1240,1519,1512,1676,1371,1278
2018-03-13 01:00:00,1093,804,500,250,571,798,529,227,49,1249,1599,1560,1795,1304,1287
2018-03-13 02:00:00,1029,805,577,283,528,773,471,247,52,1297,1451,1526,1598,1323,1230
2018-03-13 03:00:00,1070,834,536,293,589,752,513,247,43,1308,1403,1597,1799,1390,1201
2018-03-13 04:00:00,1012,813,547,300,586,757,552,353,76,1308,1552,1522,1653,1390,1227
2018-03-13 05:00:00,1016,862,547,267,529,847,562,378,65,1294,1473,1567,1559,1309,1254
2018-03-13 06:00:00,1086,858,579,301,522,843,499,357,12,1219,1573,1538,1744,1350,1300
2018-03-13 07:00:00,1062,881,529,292,502,780,509,263,11,1217,1464,1587,1617,1336,1215
2018-03-13 08:00:00,1002,813,545,208,559,844,586,312,38,1332,1541,1591,1717,1302,1226
2018-03-13 09:00:00,1016,900,546,247,566,779,627,338,79,1312,1458,1521,1502,1377,1201
2018-03-13 10:00:00,1096,807,549,273,532,837,450,240,50,1350,1450,1538,1718,1356,1262
2018-03-13 11:00:00,1067,802,520,266,588,807,525,385,26,1259,1497,1601,1778,1325,1254
2018-03-13 12:00:00,1053,849,589,231,590,756,638,238,56,1218,1562,1524,1798,1373,1259
2018-03-13 13:00:00,1036,850,514,213,544,779,539,379,80,1314,1429,1597,1509,1355,1256
2018-03-13 14:00:00,1071,885,584,248,589,831,611,268,38,1396,1515,1538,1610,1343,1301
2018-03-13 15:00:00,1063,870,525,259,563,774,521,324,15,1261,1455,1513,1735,1309,1226
2018-03-13 16:00:00,1094,809,594,229,550,798,562,239,20,1288,1484,1508,1776,1336,1259
2018-03-13 17:00:00,1049,830,532,246,592,809,512,246,13,1349,1448,1546,1769,1340,1261
2018-03-13 18:00:00,1099,827,531,211,581,836,451,328,79,1203,1434,1552,1516,1398,1240
2018-03-13 19:00:00,1079,881,560,291,544,827,643,341,10,1248,1471,1555,1745,1321,1262
2018-03-13 20:00:00,1062,848,576,284,596,833,474,282,89,1339,1447,1510,1588,1358,1266
2018-03-13 21:00:00,1008,873,547,257,552,784,642,376,30,1217,1526,1514,1700,1362,1227
2018-03-13 22:00:00,1092,842,555,240,546,789,494,384,80,1341,1552,1572,1545,1387,1269
2018-03-13 23:00:00,1017,851,568,270,556,766,594,326,101,1364,1497,1540,1514,1344,1225
2018-03-14 00:00:00,1058,860,513,218,545,808,560,382,37,1354,1440,1530,1536,1366,1300
2018-03-14 01:00:00,1046,864,570,301,533,805,531,311,42,1299,1421,1520,1683,1326,1292
2018-03-14 02:00:00,1042,861,543,241,583,818,593,250,27,1330,1464,1506,1735,1314,1266
2018-03-14 03:00:00,1016,879,589,295,510,752,613,244,95,1288,1456,1567,1632,1320,1286
2018-03-14 04:00:00,1070,819,526,247,587,781,589,300,74,1382,1431,1524,1564,1343,1216
2018-03-14 05:00:00,1058,859,580,296,560,756,619,315,66,1314,1599,1544,1747,1356,1246
2018-03-14 06:00:00,1022,848,500,210,567,779,576,341,41,1379,1436,1540,1706,1370,1272
2018-03-14 07:00:00,1046,832,508,260,505,796,611,392,100,1347,1414,1574,1684,1339,1256
2018-03-14 08:00:00,1092,852,567,296,576,804,486,258,84,1306,1420,1570,1557,1343,1236
2018-03-14 09:00:00,1060,832,502,280,589,793,531,369,56,1260,1493,1531,1579,1341,1274
2018-03-14 10:00:00,1008,871,549,285,558,828,595,200,11,1230,1473,1546,1529,1309,1247
2018-03-14 11:00:00,1036,847,594,299,537,776,508,344,71,1215,1468,1592,1795,1350,1204
2018-03-14 12:00:00,1097,842,513,208,557,798,596,206,101,1373,1554,1570,1763,1319,1219
2018-03-14 13:00:00,1098,861,600,202,508,832,607,399,63,1389,1581,1526,1785,1354,1226
2018-03-14 14:00:00,1013,802,539,257,561,840,599,378,69,1343,1423,1592,1793,1300,1216
2018-03-14 15:00:00,1087,826,578,261,513,788,504,316,59,1334,1467,1555,1673,1382,1217
2018-03-14 16:00:00,1000,826,557,251,544,801,510,208,18,1363,1598,1574,1650,1343,1244
2018-03-14 17:00:00,1070,858,557,281,588,845,508,242,100,1268,1501,1544,1746,1364,1241
2018-03-14 18:00:00,1069,845,519,286,575,813,458,322,10,1290,1574,1573,1589,1353,1252
2018-03-14 19:00:00,1078,803,509,229,543,788,517,206,83,1360,1423,1594,1546,1323,1216
2018-03-14 20:00:00,1068,807,566,263,512,756,545,308,23,1278,1427,1546,1713,1315,1242
2018-03-14 21:00:00,1044,855,568,227,526,824,588,318,59,1214,1445,1564,1731,1356,1259
2018-03-14 22:00:00,1100,861,552,201,503,818,573,220,54,1252,1488,1592,1789,1396,1222
2018-03-14 23:00:00,1038,884,550,268,554,833,605,240,61,1290,1404,1533,1549,1382,1253
2018-03-15 00:00:00,1044,812,511,286,547,830,608,313,67,1293,1418,1531,1742,1358,1205
2018-03-15 01:00:00,1079,867,557,263,524,824,641,269,14,1258,1420,1560,1716,1305,1259
2018-03-15 02:00:00,1049,800,540,254,586,761,534,208,41,1244,1447,1555,1683,1378,1281
2018-03-15 03:00:00,1021,823,523,291,558,788,567,389,29,1399,1420,1574,1789,1383,1290
2018-03-15 04:00:00,1002,806,528,217,566,781,469,262,80,1310,1555,1513,1609,1368,1299
2018-03-15 05:00:00,1018,856,594,249,572,809,597,230,8,1309,1482,1523,1552,1356,1254
2018-03-15 06:00:00,1020,885,541,200,598,845,612,265,68,1273,1428,1597,1669,1367,1209
2018-03-15 07:00:00,1053,838,560,229,553,825,621,385,46,1390,1541,1502,1798,1319,1263
2018-03-15 08:00:00,1034,847,595,300,552,778,506,329,58,1264,1466,1567,1583,1339,1274
2018-03-15 09:00:00,1055,858,516,222,529,762,628,201,98,1285,1473,1599,1782,1327,1218
2018-03-15 10:00:00,1058,824,501,209,542,827,585,201,13,1363,1596,1533,1722,1304,1222
2018-03-15 11:00:00,1098,848,551,287,588,759,646,334,83,1308,1480,1501,1772,1392,1247
2018-03-15 12:00:00,1063,820,556,252,502,763,579,199,6,1200,1412,1548,1677,1384,1265
2018-03-15 13:00:00,1020,814,536,241,586,750,630,207,85,1201,1414,1547,1655,1383,1216
2018-03-15 14:00:00,1029,854,529,239,518,781,496,291,46,1368,1586,1529,1735,1314,1242
2018-03-15 15:00:00,1045,865,557,297,584,761,566,285,41,1250,1555,1503,1622,1336,1249
2018-03-15 16:00:00,1061,851,532,280,574,845,530,256,63,1349,1411,1518,1691,1354,1278
2018-03-15 17:00:00,1070,811,570,221,549,847,625,207,90,1203,1493,1601,1548,1304,1207
2018-03-15 18:00:00,1100,822,510,280,512,849,503,304,97,1315,1512,1506,1652,1325,1285
2018-03-15 19:00:00,1047,824,508,239,513,751,631,265,26,1223,1560,1548,1559,1302,1259
2018-03-15 20:00:00,1092,851,530,200,531,834,477,365,31,1356,1431,1529,1507,1336,1250
2018-03-15 21:00:00,1046,849,534,287,557,761,478,358,31,1334,1416,1501,1533,1300,1269
2018-03-15 22:00:00,1058,831,532,258,545,818,601,199,45,1238,1552,1558,1667,1327,1296
2018-03-15 23:00:00,1022,804,591,281,509,789,503,325,74,1347,1549,1543,1535,1322,1227
2018-03-16 00:00:00,1026,867,559,271,573,769,632,215,47,1296,1558,1538,1690,1338,1287
2018-03-16 01:00:00,1043,871,537,252,585,787,535,287,87,1345,1438,1576,1700,1332,1249
2018-03-16 02:00:00,1098,844,520,249,532,836,474,365,52,1347,1591,1597,1787,1401,1260
2018-03-16 03:00:00,1007,895,575,248,588,793,556,277,26,1250,1423,1580,1564,1305,1251
2018-03-16 04:00:00,1074,804,589,254,574,794,615,257,32,1367,1574,1559,1675,1349,1290
2018-03-16 05:00:00,1010,833,537,265,531,797,574,385,37,1389,1466,1525,1590,1364,1278
2018-03-16 06:00:00,1085,886,519,236,599,782,583,250,67,1372,1569,1563,1679,1376,1237
2018-03-16 07:00:00,1031,840,556,287,573,841,570,211,80,1355,1451,1548,1538,1371,1236
2018-03-16 08:00:00,1044,894,596,221,578,848,626,331,71,1288,1543,1538,1656,1391,1250
2018-03-16 09:00:00,1039,852,506,201,509,834,463,201,51,1396,1463,1535,1637,1301,1229
2018-03-16 10:00:00,1007,849,542,238,537,750,642,241,45,1360,1566,1551,1610,1342,1244
2018-03-16 11:00:00,1030,803,566,241,568,779,468,341,30,1364,1600,1566,1645,1384,1200
2018-03-16 12:00:00,1095,858,514,241,568,764,634,283,46,1321,1462,1500,1678,1386,1237
2018-03-16 13:00:00,1039,859,553,222,563,770,553,353,37,1288,1533,1510,1753,1339,1257
2018-03-16 14:00:00,1016,814,524,221,532,785,498,338,5,1319,1492,1571,1577,1301,1285
2018-03-16 15:00:00,1033,825,597,280,590,831,491,309,47,1389,1574,1527,1509,1344,1205
2018-03-16 16:00:00,1005,812,508,262,545,802,639,316,60,1306,1555,1555,1707,1319,1257
2018-03-16 17:00:00,1055,861,515,225,503,762,453,218,45,1319,1537,1571,1767,1367,1234
2018-03-16 18:00:00,1005,871,578,276,549,810,563,353,88,1285,1554,1533,1623,1368,1213
2018-03-16 19:00:00,1012,863,583,239,541,837,546,309,26,1212,1487,1520,1800,1389,1256
2018-03-16 20:00:00,1004,822,545,258,599,806,497,340,59,1259,1435,1541,1572,1353,1258
2018-03-16 21:00:00,1057,808,537,254,537,761,505,361,39,1273,1586,1532,1523,1397,1239
2018-03-16 22:00:00,1030,800,595,291,580,810,640,205,64,1294,1403,1556,1655,1364,1281
2018-03-16 23:00:00,1032,870,573,275,537,825,471,399,89,1339,1600,1565,1530,1302,1225
2018-03-17 00:00:00,1036,838,517,203,576,786,462,211,77,1302,1503,1508,1619,1395,1240
2018-03-17 01:00:00,1057,897,517,289,556,755,582,223,78,1214,1418,1596,1699,1357,1271
2018-03-17 02:00:00,1075,842,574,230,519,809,568,204,38,1255,1492,1536,1517,1361,1224
2018-03-17 03:00:00,1019,839,563,282,531,814,596,227,54,1336,1554,1589,1658,1314,1214
2018-03-17 04:00:00,1024,886,534,285,587,824,560,306,52,1355,1503,1592,1555,1311,1299
2018-03-17 05:00:00,1008,890,555,238,590,825,629,223,54,1220,1463,1554,1755,1367,1296
2018-03-17 06:00:00,1060,894,555,250,503,786,467,382,21,1270,1482,1559,1630,1318,1286
2018-03-17 07:00:00,1056,828,577,210,540,837,639,243,70,1335,1462,1571,1709,1316,1230
2018-03-17 08:00:00,1040,874,546,298,502,834,454,271,48,1366,1417,1581,1667,1343,1294
2018-03-17 09:00:00,1077,894,514,239,517,819,490,200,97,1302,1528,1589,1701,1320,1234
2018-03-17 10:00:00,1028,822,564,217,520,832,562,254,74,1363,1525,1561,1720,1328,1263
2018-03-17 11:00:00,1058,828,534,210,520,783,526,242,3,1223,1519,1533,1612,1397,1246
2018-03-17 12:00:00,1021,800,542,256,582,847,554,276,20,1223,1434,1534,1716,1377,1229
2018-03-17 13:00:00,1057,873,512,290,563,783,541,264,30,1354,1507,1554,1554,1341,1220
2018-03-17 14:00:00,1055,825,555,228,501,758,534,261,5,1378,1530,1545,1510,1356,1203
2018-03-17 15:00:00,1080,896,599,272,535,792,477,372,68,1323,1467,1519,1730,1380,1254
2018-03-17 16:00:00,1017,836,586,234,540,776,456,345,16,1399,1580,1569,1613,1318,1236
2018-03-17 17:00:00,1016,897,589,224,575,839,490,210,24,1309,1507,1516,1704,1365,1267
2018-03-17 18:00:00,1015,879,509,235,571,838,514,310,59,1371,1593,1588,1523,1347,1296
2018-03-17 19:00:00,1014,833,508,203,593,801,583,373,35,1316,1434,1578,1671,1335,1269
2018-03-17 20:00:00,1074,805,515,221,544,817,527,298,40,1383,1530,1506,1678,1384,1269
2018-03-17 21:00:00,1077,808,532,279,559,832,599,315,47,1387,1487,1502,1698,1393,1237
2018-03-17 22:00:00,1044,864,573,229,546,833,572,282,41,1305,1596,1518,1558,1378,1220
2018-03-17 23:00:00,1059,858,505,246,505,794,457,237,99,1240,1526,1534,1697,1351,1279
2018-03-18 00:00:00,1005,884,562,210,547,782,570,280,59,1223,1580,1535,1554,1307,1202
2018-03-18 01:00:00,1092,897,550,279,557,776,628,356,17,1208,1533,1571,1783,1306,1254
2018-03-18 02:00:00,1084,830,527,296,515,787,601,239,101,1235,1538,1511,1695,1369,1267
2018-03-18 03:00:00,1092,851,544,217,597,751,634,265,92,1376,1478,1533,1694,1346,1289
2018-03-18 04:00:00,1016,877,506,221,540,835,626,327,3,1271,1600,1500,1551,1314,1281
2018-03-18 05:00:00,1028,830,545,256,573,766,600,244,98,1264,1589,1543,1525,1309,1278
2018-03-18 06:00:00,1037,834,579,281,539,842,523,228,36,1326,1561,1582,1779,1392,1205
2018-03-18 07:00:00,1013,896,532,282,566,754,642,385,3,1284,1590,1534,1565,1394,1230
2018-03-18 08:00:00,1074,875,530,271,542,773,633,325,22,1323,1575,1551,1547,1376,1210
2018-03-18 09:00:00,1087,846,558,244,507,829,561,318,83,1387,1561,1581,1569,1386,1273
2018-03-18 10:00:00,1073,844,533,267,545,842,468,289,99,1371,1528,1513,1753,1330,1291
2018-03-18 11:00:00,1039,841,568,288,511,848,469,277,54,1329,1557,1588,1545,1365,1297
2018-03-18 12:00:00,1065,831,521,264,514,753,451,362,88,1343,1458,1534,1789,1352,1211
2018-03-18 13:00:00,1091,894,585,269,507,802,606,296,55,1325,1495,1595,1708,1396,1247
2018-03-18 14:00:00,1030,866,596,210,526,837,602,269,39,1257,1564,1521,1681,1328,1293
2018-03-18 15:00:00,1042,889,554,254,512,818,605,368,3,1218,1454,1505,1780,1398,1239
2018-03-18 16:00:00,1031,820,576,240,584,814,642,214,7,1250,1517,1515,1514,1338,1274
2018-03-18 17:00:00,1063,885,572,233,601,827,504,254,76,1319,1567,1550,1506,1323,1253
2018-03-18 18:00:00,1051,814,552,246,571,789,534,362,35,1253,1446,1542,1558,1346,1216
2018-03-18 19:00:00,1013,827,538,299,600,808,512,378,99,1226,1494,1594,1768,1301,1233
2018-03-18 20:00:00,1002,847,519,262,535,815,640,345,70,1315,1445,1583,1638,1305,1278
2018-03-18 21:00:00,1023,843,542,275,599,827,463,377,70,1222,1513,1579,1679,1373,1202
2018-03-18 22:00:00,1016,821,508,268,525,794,639,299,30,1216,1415,1558,1556,1360,1273
2018-03-18 23:00:00,1074,882,548,268,508,846,464,317,74,1288,1577,1584,1501,1384,1301
2018-03-19 00:00:00,1021,820,586,281,593,761,461,361,3,1210,1580,1564,1707,1338,1287
2018-03-19 01:00:00,1085,832,596,238,500,775,609,290,97,1248,1440,1598,1710,1321,1286
2018-03-19 02:00:00,1035,867,526,218,541,761,527,380,49,1351,1573,1527,1592,1301,1255
2018-03-19 03:00:00,1000,806,547,242,568,774,473,373,42,1202,1452,1524,1734,1302,1223
2018-03-19 04:00:00,1002,845,541,294,566,844,458,361,42,1254,1571,1568,1697,1357,1264
2018-03-19 05:00:00,1084,822,587,256,588,777,543,211,15,1231,1473,1505,1561,1377,1275
2018-03-19 06:00:00,1060,889,589,243,524,843,560,280,100,1233,1530,1525,1666,1381,1258
2018-03-19 07:00:00,1043,833,573,247,576,849,457,285,7,1309,1537,1507,1533,1343,1266
2018-03-19 08:00:00,1079,854,528,301,536,783,522,229,71,1389,1534,1503,1734,1397,1219
2018-03-19 09:00:00,1098,870,600,255,600,850,513,243,92,1209,1509,1513,1746,1370,1214
2018-03-19 10:00:00,1043,825,572,234,582,818,508,299,95,1301,1487,1568,1741,1342,1237
2018-03-19 11:00:00,1070,891,514,255,533,763,592,332,2,1259,1412,1508,1705,1381,1289
2018-03-19 12:00:00,1009,843,559,274,575,770,513,327,80,1272,1523,1513,1547,1358,1271
2018-03-19 13:00:00,1060,830,598,220,561,799,514,354,88,1342,1530,1576,1724,1396,1252
2018-03-19 14:00:00,1023,834,595,287,541,768,626,378,57,1279,1559,1573,1690,1342,1201
2018-03-19 15:00:00,1100,872,593,223,537,843,521,209,25,1279,1572,1531,1725,1383,1205
2018-03-19 16:00:00,1030,803,551,268,580,785,552,248,87,1340,1569,1541,1674,1320,1284
2018-03-19 17:00:00,1033,806,583,279,595,765,580,231,98,1227,1558,1569,1711,1309,1284
2018-03-19 18:00:00,1003,874,595,277,559,825,644,340,85,1310,1484,1533,1622,1313,1221
2018-03-19 19:00:00,1031,800,532,216,559,837,634,256,97,1278,1503,1558,1503,1323,1244
2018-03-19 20:00:00,1074,862,550,237,509,799,649,322,26,1273,1468,1568,1637,1401,1301
2018-03-19 21:00:00,1069,896,582,269,508,798,490,310,43,1267,1407,1521,1754,1334,1253
2018-03-19 22:00:00,1097,802,600,246,588,762,474,304,7,1265,1487,1575,1562,1329,1235
2018-03-19 23:00:00,1064,860,573,262,591,831,612,399,64,1294,1538,1513,1700,1372,1253
2018-03-20 00:00:00,1055,826,556,247,564,767,497,308,80,1342,1473,1502,1602,1359,1254
2018-03-20 01:00:00,1035,819,540,250,517,850,635,212,92,1248,1533,1590,1593,1357,1243
2018-03-20 02:00:00,1072,888,511,259,594,843,583,220,88,1392,1404,1536,1695,1398,1264
2018-03-20 03:00:00,1073,869,568,221,563,813,481,347,70,1297,1448,1599,1665,1314,1228
2018-03-20 04:00:00,1076,871,567,268,574,798,470,351,100,1251,1561,1537,1721,1380,1260
2018-03-20 05:00:00,1081,863,519,272,568,844,474,343,21,1375,1425,1543,1610,1360,1228
2018-03-20 06:00:00,1005,834,528,297,514,849,466,285,51,1335,1509,1513,1625,1303,1206
2018-03-20 07:00:00,1081,868,540,222,570,801,583,390,73,1323,1593,1564,1606,1396,1297
2018-03-20 08:00:00,1032,825,511,224,583,803,623,311,43,1320,1416,1514,1603,1390,1227
2018-03-20 09:00:00,1090,812,549,292,533,828,599,388,1,1218,1470,1572,1697,1398,1252
2018-03-20 10:00:00,1047,847,548,260,553,805,478,378,95,1224,1433,1566,1717,1379,1291
2018-03-20 11:00:00,1024,891,521,248,583,813,510,345,15,1386,1457,1519,1580,1371,1270
2018-03-20 12:00:00,1064,845,577,237,528,842,553,370,67,1262,1429,1530,1681,1382,1216
2018-03-20 13:00:00,1093,874,522,298,555,762,503,352,55,1388,1549,1560,1619,1336,1262
2018-03-20 14:00:00,1079,882,518,277,518,847,638,260,100,1295,1416,1556,1692,1341,1293
2018-03-20 15:00:00,1009,867,512,224,509,773,628,378,73,1299,1515,1584,1659,1341,1269
2018-03-20 16:00:00,1047,826,516,256,583,800,450,261,39,1372,1590,1540,1599,1387,1278
2018-03-20 17:00:00,1051,899,545,270,553,754,600,265,61,1295,1541,1501,1615,1301,1222
2018-03-20 18:00:00,1019,838,565,207,519,757,512,253,31,1296,1585,1534,1575,1356,1224
2018-03-20 19:00:00,1036,817,597,258,536,798,582,339,85,1396,1490,1569,1605,1333,1208
2018-03-20 20:00:00,1067,861,567,235,519,763,601,244,21,1394,1506,1585,1753,1309,1259
2018-03-20 21:00:00,1022,817,586,201,585,788,645,310,68,1328,1552,1561,1699,1396,1300
2018-03-20 22:00:00,1021,890,568,296,558,830,516,216,53,1265,1546,1502,1559,1332,1256
2018-03-20 23:00:00,1013,881,585,221,598,796,605,328,38,1301,1586,1520,1675,1342,1224
2018-03-21 00:00:00,1028,895,508,298,530,752,511,247,7,1209,1466,1563,1539,1324,1207
2018-03-21 01:00:00,1069,806,576,250,586,795,616,392,37,1309,1565,1507,1670,1380,1301
2018-03-21 02:00:00,1022,837,590,260,546,818,468,393,39,1242,1597,1574,1548,1393,1227
2018-03-21 03:00:00,1068,809,537,263,572,790,506,334,93,1303,1493,1518,1520,1388,1284
2018-03-21 04:00:00,1001,823,597,208,518,783,566,208,78,1278,1529,1533,1525,1375,1240
